imu_index,timestamp,dt,pose_index,has_pose_match,update_applied,skip_reason,omega_hat_x,omega_hat_y,omega_hat_z,a_hat_W_x,a_hat_W_y,a_hat_W_z,q_norm,P_min_eigenvalue,P_symmetry_error,r_position_x,r_position_y,r_position_z,r_theta_x,r_theta_y,r_theta_z,position_residual_norm,attitude_residual_norm,NIS,delta_p_x,delta_p_y,delta_p_z,delta_v_x,delta_v_y,delta_v_z,delta_theta_x,delta_theta_y,delta_theta_z,delta_bg_x,delta_bg_y,delta_bg_z,delta_ba_x,delta_ba_y,delta_ba_z
9142,1786181279.7898989,0.004316568374633789,9113,True,True,,0.0005085053579766225,-0.004482590083484431,0.0002055650939472263,-0.10351480674873695,-0.010817051777496431,0.016120460071523013,1.0,3.219957851445196e-09,0.0,-2.7675741217177488e-05,-0.001241951146926136,0.0012502432859323688,-0.0006927766712921946,-0.00024905437180540425,0.0002173971148617373,0.0017624746443628719,0.0007676125988754258,6.178887022822395,-2.5626920238431963e-06,-3.807078228978559e-05,5.178838996478977e-05,-2.4141161379426124e-05,-9.834019537451578e-05,0.00022273709178165303,-4.069006009459507e-05,-8.266656780705453e-06,1.1579849898567309e-05,1.241871026430144e-05,5.135274579101097e-06,-4.848527089023094e-06,1.6972419177894198e-06,6.758785737667209e-05,-7.332263688194634e-05
9143,1786181279.795568,0.005669116973876953,9114,True,True,,0.0026266156477123214,-0.002357196358063532,-0.0019201133789637503,-0.17996717767441875,-0.007702287134486026,0.08613704875060968,1.0,3.237016512608829e-09,0.0,-2.554941819389242e-05,-0.0012181985612085763,0.0012201226390948046,-0.0006609684629744221,-0.00022742742573196286,0.00021472675732918687,0.0017243432841903502,0.0007312387594588685,5.701558462625363,-2.4100832560625193e-06,-3.7513438186654745e-05,5.0850738448470953e-05,-2.2669530631340763e-05,-9.740188390024501e-05,0.00021863703092864998,-3.9171106709458715e-05,-7.595154356197221e-06,1.1503753712776172e-05,1.1954801972178591e-05,4.717482936824871e-06,-4.816557674896299e-06,1.628167646148785e-06,6.651998071040009e-05,-7.197385485603757e-05
9144,1786181279.7996635,0.004095554351806641,9115,True,True,,-0.0005811321542598574,0.0018991441589996422,0.0012804951787111461,-0.1209196806822469,-0.010623686826056071,-0.007573080738533022,1.0,3.2234243788696834e-09,0.0,-2.420511334411818e-05,-0.0011903299987501455,0.001183473751301256,-0.0006294121503360394,-0.00021960220768451005,0.0001999789089857169,0.001678714244133167,0.0006959715142516002,5.242079030762263,-2.2681038671969056e-06,-3.64822235369006e-05,4.897426145969973e-05,-2.1466412373435445e-05,-9.539090678575795e-05,0.0002105482047908195,-3.693251978203614e-05,-7.298042909597456e-06,1.0602568479065416e-05,1.1271527140742198e-05,4.532772141368438e-06,-4.439564244664043e-06,1.5281678038669372e-06,6.459274390884152e-05,-6.930954886428803e-05
9145,1786181279.8055658,0.005902290344238281,9116,True,True,,-0.0037881976814005997,0.0018946113868582738,0.00021966974295581018,-0.013173975839564655,-0.019615693791037326,-0.01771480156390126,1.0,3.244665265927252e-09,0.0,-2.3419857051053608e-05,-0.0011678330973866578,0.0011548894371364647,-0.0005741186190469816,-0.00021350157349843055,0.00019210724738143853,0.001642605322366084,0.0006419503914783386,4.6657856231942265,-2.2316136037259164e-06,-3.606241705807606e-05,4.817810377685264e-05,-2.1098686082552495e-05,-9.570797681370465e-05,0.00020706971327137403,-3.407386464466863e-05,-7.1494269961461875e-06,1.0272742423172758e-05,1.0398948281874228e-05,4.439717335134063e-06,-4.301880144659351e-06,1.5056123097056349e-06,6.363835001840365e-05,-6.816193884311569e-05
9146,1786181279.8100178,0.0044519901275634766,9117,True,True,,0.002592990370317526,0.00082490566952314,0.0012892366231004697,0.09935705981119752,0.048542417534290554,0.00489465201700412,1.0,3.237337146865765e-09,0.0,-2.1041477711822645e-05,-0.0011411398687372412,0.0011201650670614504,-0.0005455833620416075,-0.00020603264144745747,0.0001761330313420682,0.0015991912710087962,0.0006092072709744905,4.2784698776657,-2.0351942898009043e-06,-3.514399286997189e-05,4.653242719678417e-05,-1.9544197182632054e-05,-9.384379480914327e-05,0.00019996264926914754,-3.218287886313586e-05,-6.880949396077053e-06,9.355728780335656e-06,9.821749344705066e-06,4.27289821073856e-06,-3.918044865949122e-06,1.3615654184382266e-06,6.19302738543256e-05,-6.58225464731324e-05
9147,1786181279.8153973,0.005379438400268555,9118,True,True,,0.000452639620972821,0.0008206327713124015,-0.0008373723320335789,0.11127727096363971,0.031843586990992157,-0.006931330819609727,1.0,3.247900636134697e-09,0.0,-2.056526930955052e-05,-0.0011167295089498236,0.0010891887674012919,-0.0005098393536218891,-0.00020956785917624482,0.00016927054434704084,0.0015600768883276984,0.0005766345214126914,3.937054997220977,-2.011540656605438e-06,-3.450943342174975e-05,4.540780548784055e-05,-1.9431986442405798e-05,-9.294136143875748e-05,0.0001950849195258668,-3.022258469990219e-05,-7.025465277342996e-06,9.019885160877215e-06,9.223384634432443e-06,4.362028496358873e-06,-3.7776318841339757e-06,1.3208821552543753e-06,6.06922708286047e-05,-6.421501624526068e-05
9148,1786181279.819756,0.004358768463134766,9119,True,True,,0.0015086812363383885,-0.0034447872571839572,0.00023166729985055548,0.005859533783907899,0.0027963336949387916,-0.022641716214977237,0.9999999999999999,3.2386272043616973e-09,0.0,-1.8764334078543582e-05,-0.0010896397706726575,0.0010562312375522603,-0.0004961886903687687,-0.00019349010087119998,0.00015518107410400733,0.0015176598292259542,0.0005547276821514268,3.6609749331786836,-1.842189582982245e-06,-3.353713834769769e-05,4.3815286917697635e-05,-1.78945203252965e-05,-9.040405941020897e-05,0.00018822365821687624,-2.9210001001682197e-05,-6.464873167653839e-06,8.209191694343854e-06,8.914275846064459e-06,4.013846174523186e-06,-3.4380314522535814e-06,1.2246440035794493e-06,5.897186866515616e-05,-6.19549112550371e-05
9149,1786181279.8255816,0.005825519561767578,9120,True,True,,-0.005957084039507675,0.0008122568966415196,-0.0018954216686971927,-0.06357985436302839,-0.0065756004587443325,0.006718534236892282,1.0,3.25367752092135e-09,0.0,-0.0008277869702030417,-0.001272302162357214,0.0015563645868948237,0.00011729227159720398,-0.0002263339995178334,-0.0003243321814252996,0.002173995121364597,0.00041252384200463413,4.514620409984267,-5.501999110640284e-05,-3.934745937393487e-05,6.764894944032745e-05,-0.00038685981076191315,-0.0001314150527867902,0.0002915848290550918,7.959057639318604e-06,-7.978652395865138e-06,-1.5547327466350205e-05,-2.4213895079171334e-06,4.950015116190833e-06,6.510437985675425e-06,4.313735950422548e-05,6.55010551835365e-05,-9.530938991371153e-05
9150,1786181279.8297231,0.004141569137573242,9121,True,True,,0.003632717350000241,0.0008073068815253287,0.002359125893317132,-0.06816199303904014,0.013286447482107432,0.05934562609396821,1.0,3.236188502587544e-09,0.0,-0.0007878264615557348,-0.0012448604282283109,0.0015086862276315126,0.00011228777486254916,-0.00021774271261371184,-0.00031647331948734766,0.0021086683363538247,0.00040021968370796166,4.248987455402719,-5.186064543251782e-05,-3.8318415517724864e-05,6.50220499561186e-05,-0.000364787254911777,-0.0001278255722560872,0.0002802255005155195,7.505405363022211e-06,-7.626802123809003e-06,-1.510378880981358e-05,-2.2831455012391305e-06,4.731322711115976e-06,6.32499345827164e-06,4.066423590976892e-05,6.380506214424029e-05,-9.160762796043495e-05
9151,1786181279.8355973,0.005874156951904297,9122,True,True,,0.00470026449550148,0.0008025755588142126,-0.0008429921001411409,-0.008836826931126071,-0.02840274092816248,-0.03156887503247496,1.0,3.2523055071754516e-09,0.0,-0.0007535991378292643,-0.0012226154752749546,0.001470013983218841,9.51803931677443e-05,-0.00021086523262644718,-0.00029633442476969293,0.002055149963330593,0.0003759488593914827,3.9431130509430723,-5.0284893716592656e-05,-3.784507294160234e-05,6.37454382486373e-05,-0.0003536018794383655,-0.00012565196595335737,0.0002746555882722937,6.428493070807144e-06,-7.428484345420278e-06,-1.4331246144484219e-05,-1.9546593796719214e-06,4.607572772228163e-06,6.0016286018008774e-06,3.941386708784279e-05,6.309439680799029e-05,-8.979150485244698e-05
9152,1786181279.8400376,0.0044403076171875,9123,True,True,,0.0015064261548811521,0.0007979679860419843,0.0012815332712570564,0.02718059257623852,-0.028442282041193097,-0.0077711978775347745,1.0,3.2405105020962917e-09,0.0,-0.0007158873904153443,-0.0011956250697381793,0.001424612749479263,0.00010202276546832858,-0.00020707382796081474,-0.0002756258354957177,0.001992871182269688,0.00035952443045342985,3.6736448303542337,-4.7489342521651916e-05,-3.6930215258168394e-05,6.141051869072474e-05,-0.00033409736676815306,-0.0001229175039716333,0.000264564051688552,6.795363248370644e-06,-7.261938829355045e-06,-1.330026356638956e-05,-2.066649545861316e-06,4.50393114182726e-06,5.569923365893536e-06,3.7206661951477894e-05,6.1515873965958e-05,-8.650307658086003e-05
9153,1786181279.8455703,0.005532741546630859,9124,True,True,,0.007900078804427012,-0.0013370649450998428,0.004471756347891164,0.07978585989058952,0.002814698439220057,0.00602923673500122,1.0,3.249950335668508e-09,0.0,-0.0006818187745046816,-0.0011726545520404676,0.001385019865070788,7.747802172423567e-05,-0.0001945140732193635,-0.0002769855253182878,0.0019386272375908162,0.0003472168627335615,3.464068879083289,-4.561528218548627e-05,-3.6322247787892644e-05,5.9901213016159116e-05,-0.00032073911987521507,-0.00012001166956164803,0.0002580202573243961,5.218806076492571e-06,-6.845791942284239e-06,-1.3483810817456736e-05,-1.585977209603552e-06,4.245087932460325e-06,5.646918935868703e-06,3.574073922292799e-05,6.0623557535314844e-05,-8.43688683612836e-05
9154,1786181279.8496666,0.004096269607543945,9125,True,True,,0.0015100787816366172,-0.00027604403303230305,-0.0008602105710447065,0.05572697657140814,0.01191305128445236,0.020551894193516773,1.0,3.231837828126538e-09,0.0,-0.0006455728020483605,-0.0011455875844261741,0.0013399941631836998,7.208380162388215e-05,-0.00019251936891641363,-0.00026598627488066213,0.0018774236372492896,0.00033616733971255524,3.2499910977261885,-4.274332805390419e-05,-3.5301605286133647e-05,5.74533503231562e-05,-0.00030078071767516653,-0.00011646666043820519,0.00024747043292421065,4.795284055586658e-06,-6.728878213932526e-06,-1.2868461941637666e-05,-1.4569680634691543e-06,4.172521944137275e-06,5.3892507245568435e-06,3.3473423614288426e-05,5.8939074611296585e-05,-8.09306398057987e-05
9155,1786181279.8555677,0.0059010982513427734,9126,True,True,,0.0015115357497000863,-0.0024107455549764404,-0.0019308648217692646,-0.033233007892795964,-0.022588308367805825,-0.0311371356163761,1.0,3.2487344644323905e-09,0.0,-0.0006136814601420074,-0.0011230584507408263,0.0013031798000902326,5.2331818867134776e-05,-0.00018158415120016238,-0.00023579144713132153,0.0018265111030775667,0.0003021738403192917,2.939306479570253,-4.118348630135979e-05,-3.4793438013393267e-05,5.624247387568242e-05,-0.00028962864963336175,-0.00011407858358358452,0.00024222307001821054,3.5589387949455444e-06,-6.386012923022831e-06,-1.1546711067017822e-05,-1.0799659910191273e-06,3.959489152950743e-06,4.835592644097806e-06,3.225052740004473e-05,5.818352123334628e-05,-7.922221881517622e-05
9156,1786181279.8599973,0.00442957878112793,9127,True,True,,-0.0038137072843088945,-0.0013494420441293913,0.0044558845855866384,-0.09306507607727811,-0.020152051904983852,0.012424195953114392,1.0,3.236956660756241e-09,0.0,-0.0005790059321468463,-0.001097317340779936,0.0012611049103208164,6.161421925513211e-05,-0.0001712804680877082,-0.00023000710025473413,0.0017691067832872223,0.00029331992249139035,2.758279716820234,-3.860550473922739e-05,-3.3922548117645555e-05,5.4109295016761745e-05,-0.0002715171467264354,-0.00011158150925200972,0.00023302418160918944,4.113188561893184e-06,-5.998021450336009e-06,-1.1224883513869107e-05,-1.2491814854556058e-06,3.7188162857200123e-06,4.7007095366913225e-06,3.023707826212479e-05,5.666325068316014e-05,-7.622680183677483e-05
9157,1786181279.8655734,0.005576133728027344,9128,True,True,,0.0025791288971765613,-0.00028789486041511146,0.0023206568760499487,-0.08568774013915717,-0.00752842889636759,0.06981324605714612,1.0,3.2474326216356027e-09,0.0,-0.0005480089814914393,-0.0010744131311976914,0.0012231620255100705,2.7138865214756838e-05,-0.00015564272489708306,-0.0002337354022967384,0.0017177900805788846,0.0002821230478095541,2.5885534425450016,-3.685541623314935e-05,-3.328435268364983e-05,5.2683384201776286e-05,-0.0002589792822493196,-0.00010819942869013665,0.00022686258077532511,1.917051349243214e-06,-5.4729657916553215e-06,-1.1499404407088047e-05,-5.795000969387164e-07,3.392904057227261e-06,4.8156453718850245e-06,2.8881838254945183e-05,5.57747768129065e-05,-7.421936705449902e-05
9158,1786181279.8698826,0.004309177398681641,9129,True,True,,-0.0080729356027265,0.002904504235527661,-0.0030104817693219384,-0.05282546276250646,0.0011573552478719989,-0.01185245557754655,1.0,3.2334733189799377e-09,0.0,-0.0005150328222718811,-0.0010488214707551624,0.0011827621497992353,5.6012275105487624e-05,-0.00015868492025308096,-0.00020725954701919999,0.0016625918286013767,0.0002669734044971961,2.393572332661118,-3.4373438420778385e-05,-3.244026470610513e-05,5.0600113644022513e-05,-0.00024181782475912107,-0.00010653918935248719,0.0002178905022841599,3.725892414851106e-06,-5.548022629955809e-06,-1.0145673817740838e-05,-1.1312296428310876e-06,3.439657474261995e-06,4.248534421668931e-06,2.6906408043647925e-05,5.418851425558268e-05,-7.129853213915088e-05
9159,1786181279.8755748,0.005692243576049805,9130,True,True,,0.005776633626916331,-0.0013599934219466008,0.004442119696256394,-0.02156449859283369,-0.010390917136223282,-0.004686128492160435,1.0,3.2463476390786324e-09,0.0,-0.00048623753945998757,-0.0010259811313679708,0.001146246871079832,2.7375309524448242e-05,-0.00014545159612996129,-0.00021437074709434472,0.0016133648428559206,0.0002605002717812406,2.261255740068067,-3.278398783335206e-05,-3.183283406373394e-05,4.9279901091227846e-05,-0.00023045608319871607,-0.00010348874189277205,0.00021219636962627682,1.9171888523611908e-06,-5.110371874382654e-06,-1.0587691723932488e-05,-5.797335411825511e-07,3.1678756414698918e-06,4.433598666414117e-06,2.5672467593159604e-05,5.331755130703797e-05,-6.94428600208847e-05
9160,1786181279.8797905,0.004215717315673828,9131,True,True,,-0.0027449026395424863,0.0007673677024119291,-0.0019538989024100208,0.04289114239938707,0.044695734643451585,0.01358189090566242,1.0,3.2306986302542665e-09,0.0,-0.00045492348634699337,-0.0009998796728198991,0.0011062246599841065,3.9037620632175534e-05,-0.00013957841753231505,-0.0001955206992705055,0.0015589893318767398,0.0002433812119056736,2.0737599190308,-3.0388730143833023e-05,-3.091804692539748e-05,4.720620634681009e-05,-0.00021373488090627515,-0.00010095441506685196,0.00020327589095552653,2.6283146383512127e-06,-4.8752673415382485e-06,-9.596291715731819e-06,-7.967337487353468e-07,3.0221463015643475e-06,4.018334440346456e-06,2.3795339887085543e-05,5.171093308795246e-05,-6.653624842170682e-05
9161,1786181279.8855722,0.005781650543212891,9132,True,True,,0.003647481094206249,0.0007643455561103648,0.002303140763149636,0.08586575424721331,0.03510963904036744,-0.005702933854847103,1.0,3.2454253348387383e-09,0.0,-0.00042744394220228105,-0.0009771402615865038,0.0010708684995314524,2.5290656780303876e-05,-0.0001371896280491088,-0.00018919625474795153,0.0015113804146632019,0.00023506559547344167,1.9454974972819121,-2.8893226513346582e-05,-3.0355712904211182e-05,4.596160235995661e-05,-0.00020325535614951825,-9.862141639569213e-05,0.00019791595689194118,1.770789164285264e-06,-4.815812108381408e-06,-9.374529172751706e-06,-5.352648007039542e-07,2.985071414403107e-06,3.925357548388353e-06,2.2604501567331145e-05,5.0831012016358986e-05,-6.478972740429487e-05
9162,1786181279.8897746,0.004202365875244141,9133,True,True,,0.00045222235900695275,-0.00030390251530403815,0.0012339494056012451,0.0713733031156092,-0.03515020999275205,-0.05516367687850554,1.0,3.229582318859853e-09,0.0,-0.00039940121952754086,-0.0009527275170052238,0.001032087674774578,2.1605985286752137e-05,-0.00013111629323430294,-0.00018100713478344977,0.0014602794336155737,0.000224548177000458,1.8054519676280691,-2.6740633870368935e-05,-2.9459855676169003e-05,4.3966785234539594e-05,-0.0001882243901412303,-9.557667562449397e-05,0.000189338917301037,1.5142740372964005e-06,-4.575525429574612e-06,-8.909051846474966e-06,-4.5716843931774446e-07,2.836097758595769e-06,3.7303862422331053e-06,2.092035665184376e-05,4.9341377305832506e-05,-6.199236523260543e-05
9163,1786181279.8955948,0.005820274353027344,9134,True,True,,-0.0006125844725537294,-0.00030673861306263405,0.001230219019359012,0.045187837471311505,-0.03978516738697428,-0.021352331916551393,1.0,3.245104516359853e-09,0.0,-0.0003721462610875286,-0.0009300536686640999,0.0009972155647656354,1.3663467114195754e-05,-0.00012472893913742581,-0.0001812914355018165,0.0014134820652727872,0.00022047807867957685,1.7024972558142046,-2.522181294346975e-05,-2.8908964325407028e-05,4.274343871122667e-05,-0.00017752665130464672,-9.349034352271806e-05,0.00018407020564816169,1.0195772404895424e-06,-4.3764387691381e-06,-9.008995589682723e-06,-3.063633376545597e-07,2.712602688178423e-06,3.772057996862449e-06,1.9725997857549484e-05,4.8449010443850296e-05,-6.0276868854275483e-05
9164,1786181279.899973,0.004378080368041992,9135,True,True,,-0.002742807109216075,-0.00030945121575081226,-0.0019693450386378507,-0.023984996640393042,-0.015440028348521389,0.04599296130747277,0.9999999999999999,3.2325814917039704e-09,0.0,-0.0003463274473096394,-0.0009063089574172963,0.000961214761519972,1.468255673758663e-05,-0.00011694142368615963,-0.00017168432668389876,0.0013657497738673561,0.00020824596532706706,1.5707586334435515,-2.3298218838037155e-05,-2.8079235291027205e-05,4.095472299209882e-05,-0.00016404637131080507,-9.083573660079485e-05,0.00017637659086023428,1.0705019367841498e-06,-4.084381472158685e-06,-8.487040685903242e-06,-3.2200651384775844e-07,2.5315899493138184e-06,3.553405731386716e-06,1.822761886667622e-05,4.7043447025158335e-05,-5.776827833468093e-05
