imu_index,timestamp,dt,pose_index,has_pose_match,update_applied,skip_reason,omega_hat_x,omega_hat_y,omega_hat_z,q_norm,P_theta_x,P_theta_y,P_theta_z,P_bg_x,P_bg_y,P_bg_z,P_min_eigenvalue,P_symmetry_error,r_theta_x,r_theta_y,r_theta_z,residual_norm,R_x,R_y,R_z,NIS,delta_theta_x,delta_theta_y,delta_theta_z,delta_bg_x,delta_bg_y,delta_bg_z,K_theta_x,K_theta_y,K_theta_z,K_bg_x,K_bg_y,K_bg_z
5751,1786181262.8355398,0.0057713985443115234,5722,True,True,,-0.004923506497861427,0.00229188625873726,0.0022938643587766157,1.0,7.768609821094455e-09,2.8288729516918793e-09,4.440890483614619e-09,3.274619406130424e-08,1.584337361668155e-08,2.3744540719669057e-08,2.5882195036880756e-09,0.0,0.0007459358266409973,-0.0004160881343974926,-0.00025329126021894307,0.0008909018215023887,1.265283e-07,6.054418e-08,7.812208e-08,7.628071701960402,4.579971040698534e-05,-1.9442312586885122e-05,-1.4399285335865049e-05,-1.3990473733764654e-05,1.2272657881341367e-05,6.068976042168038e-06,0.06139819960389265,0.04672411030049557,0.056845522899176854,-0.018754958793739274,-0.02949959218327026,-0.023952674740306927
5752,1786181262.8398364,0.004296541213989258,5723,True,True,,-0.004909516024127662,0.0022796136008559186,-0.0019732626172655546,1.0,7.726682576682685e-09,2.800816899794118e-09,4.4181859827305765e-09,3.2742269096875297e-08,1.5832185876533287e-08,2.374048338164515e-08,2.565121552546103e-09,0.0,0.0007012831190420463,-0.0003983545991836612,-0.00024044614681955639,0.0008416048652809037,1.265283e-07,6.054418e-08,7.812208e-08,6.847447975142318,4.282519011370185e-05,-1.8428606567296076e-05,-1.3599123190965902e-05,-1.3081739033103873e-05,1.163338458861926e-05,5.731647565220776e-06,0.061066833078305925,0.04626071230137245,0.05655489441775353,-0.018653716143003464,-0.02920723887730907,-0.023830075979122126
5753,1786181262.8455405,0.005704164505004883,5724,True,True,,-0.004896434285094558,0.0012027142162672998,-0.0019789942648307766,1.0,7.822779572332305e-09,2.8073516525554673e-09,4.468626091934356e-09,3.275121018040237e-08,1.5834815154069172e-08,2.3749392998703433e-08,2.5705057236999516e-09,0.0,0.0006784872404892879,-0.0003846462806053084,-0.00024157816958606844,0.0008164910953040587,1.265283e-07,6.054418e-08,7.812208e-08,6.448045230602492,4.1947927018922295e-05,-1.783546154714944e-05,-1.3819003917882668e-05,-1.2813355596884043e-05,1.1259519101100773e-05,5.823881106925824e-06,0.06182632322354746,0.04636864592426644,0.05720055193378547,-0.01888525521809958,-0.02927540204546524,-0.02410126497571436
5754,1786181262.849778,0.00423741340637207,5725,True,True,,0.002573230070502326,0.00012619169716619923,-0.007311141145937701,1.0,7.768951168667417e-09,2.7797753110771514e-09,4.439982963012942e-09,3.274616562431099e-08,1.5823863101835822e-08,2.374426985671047e-08,2.5477528470276403e-09,0.0,0.0006117552394013849,-0.0003671667614246701,-0.0002288236216232407,0.0007492770872266829,1.265283e-07,6.054418e-08,7.812208e-08,5.532762756477513,3.756097988979211e-05,-1.685706557380207e-05,-1.3005865226331082e-05,-1.1473087948013174e-05,1.0642826383715765e-05,5.481162725538658e-06,0.061400897440479156,0.045913171193296874,0.05683390619120266,-0.018755170080325415,-0.028988651136266676,-0.0239464719442841
5755,1786181262.8555338,0.005755901336669922,5726,True,True,,-0.009133206841549661,0.00011554887078248349,-0.007316622308663241,1.0,7.864989521409449e-09,2.7892558399739087e-09,4.49068604321189e-09,3.275509012335152e-08,1.5827720194452783e-08,2.3753211550740695e-08,2.555567229534807e-09,0.0,0.0005988647189603233,-0.0003547819609245546,-0.00020182803067272614,0.0007247370180818212,1.265283e-07,6.054418e-08,7.812208e-08,5.1329396088536265,3.722300531598209e-05,-1.634289167091242e-05,-1.1602281817719599e-05,-1.1369290943074214e-05,1.0319850806818133e-05,4.8891213282961555e-06,0.06215992411687864,0.046069759811594335,0.05748292984086308,-0.018986409606785878,-0.029088211166868463,-0.024218833148401363
5756,1786181262.859626,0.004092216491699219,5727,True,True,,-0.0005997205506065868,-0.0009600369800243347,-0.0019951884299915373,1.0,7.792490510956378e-09,2.759890751273238e-09,4.4523768566783875e-09,3.274830026404051e-08,1.5816087205016025e-08,2.3746368598022272e-08,2.5312938242185185e-09,0.0,0.0005561111044765394,-0.00033048582485842775,-0.0001840706244485102,0.0006725789438715253,1.265283e-07,6.054418e-08,7.812208e-08,4.424419920548865,3.424692804204527e-05,-1.506336567579349e-05,-1.0491461125875855e-05,-1.0460176368177791e-05,9.512454055680109e-06,4.420887118506354e-06,0.06158693759736333,0.045584740631829726,0.05699255392765936,-0.018811226103166212,-0.028783270617467827,-0.02401187559377517
5757,1786181262.8655381,0.005912065505981445,5728,True,True,,-0.0027197893742384087,0.003291508565919985,0.0011961826828899569,1.0,7.900514557361999e-09,2.7745965348378013e-09,4.5095873638515334e-09,3.2758336004622076e-08,1.582207319185529e-08,2.375645588487417e-08,2.5434307206054884e-09,0.0,0.0005279369017405751,-0.0003268937996622839,-0.00017464582959658727,0.0006450411570377222,1.265283e-07,6.054418e-08,7.812208e-08,4.11726858606753,3.2962708497672986e-05,-1.4979324268492166e-05,-1.0081970451868666e-05,-1.006752327313498e-05,9.459619929443256e-06,4.2482706084197766e-06,0.06244069161931913,0.04582763408174581,0.057724875795282744,-0.019071267392715606,-0.02893784592154244,-0.024319118259347426
5758,1786181262.8697677,0.004229545593261719,5729,True,True,,-0.000579192850965274,8.625694599054224e-05,0.0011919344122815374,0.9999999999999999,7.836825685347984e-09,2.7496056151663563e-09,4.476135702953998e-09,3.2752362042319266e-08,1.5812203766479847e-08,2.3750466756173957e-08,2.522745531991648e-09,0.0,0.0005113815050227519,-0.0003163491454708371,-0.0001595732403953835,0.0006221345871833091,1.265283e-07,6.054418e-08,7.812208e-08,3.8239740621626037,3.167188141208795e-05,-1.4365735046259078e-05,-9.143704431096849e-06,-9.673166867866217e-06,9.072527637588839e-06,3.852833703400866e-06,0.06193733488034586,0.04541486246397707,0.057296678533962954,-0.01891725505376637,-0.028678751546111932,-0.024138199154715975
5759,1786181262.8755848,0.0058171749114990234,5730,True,True,,0.007952595315902592,-0.0020533445816470464,0.003318612578578139,1.0,7.930652216251593e-09,2.7629928571189913e-09,4.5260169172830694e-09,3.2761066576175983e-08,1.581768370009677e-08,2.3759243902977534e-08,2.533798155750522e-09,0.0,0.00045743745684073835,-0.00029408668578244867,-0.00016966303184993102,0.0005696679296326394,1.265283e-07,6.054418e-08,7.812208e-08,3.260543568855303,2.8670691594189782e-05,-1.3420440063452143e-05,-9.83069790362124e-06,-8.756309746483901e-06,8.475200375573551e-06,4.142062791706163e-06,0.06267888069092169,0.04563597770072457,0.057935181964211296,-0.019142960124907137,-0.028819895625139782,-0.02440581038830813
5760,1786181262.879687,0.004102230072021484,5731,True,True,,0.0005045006256490761,0.0011339722179773797,-0.003077117484213566,1.0,7.851375303505624e-09,2.7360651551768922e-09,4.484391081251252e-09,3.2753639387375144e-08,1.5807053868651214e-08,2.375180538821047e-08,2.5114855838132515e-09,0.0,0.00043073084686033754,-0.0002832863021712846,-0.00015518371978534874,0.0005383885012900272,1.265283e-07,6.054418e-08,7.812208e-08,2.9314842724635484,2.6726629439297004e-05,-1.2801403622925304e-05,-8.909115138824746e-06,-8.162400170382988e-06,8.08498944640422e-06,3.7537724805995567e-06,0.062052325899839354,0.04519121650480419,0.05740235134920076,-0.018951346391936696,-0.028540798646775115,-0.02418085362248268
5761,1786181262.8855462,0.0058591365814208984,5732,True,True,,0.0015779280258194591,6.06242285309754e-05,-0.0009503412566941646,1.0,7.947439768963238e-09,2.7515280194527747e-09,4.535483325591456e-09,3.2762552278992744e-08,1.581338702865237e-08,2.3760796623167408e-08,2.524263889897587e-09,0.0,0.0003947566998459636,-0.0002728397763148444,-0.00014071304190107882,0.0005000745502161306,1.265283e-07,6.054418e-08,7.812208e-08,2.566649551913267,2.479404542239144e-05,-1.2399030780611774e-05,-8.170527464450347e-06,-7.5718466366948705e-06,7.83138059050521e-06,3.4424538416516583e-06,0.06281155893639057,0.0454466145376035,0.058056356521774766,-0.01918243553447707,-0.028703915953700265,-0.024454960352868576
5762,1786181262.8898253,0.004279136657714844,5733,True,True,,-0.0016102941275438459,-0.0010124731520595297,0.0011767432894641827,1.0,7.882893870713261e-09,2.7296009924557493e-09,4.501711761574012e-09,3.2756497041733514e-08,1.5804762371728798e-08,2.3754748594662755e-08,2.506075439681127e-09,0.0,0.0003748289189240167,-0.0002621233670072153,-0.00013361260795281992,0.0004765057260903591,1.265283e-07,6.054418e-08,7.812208e-08,2.340258895680307,2.3351381674680438e-05,-1.1817195627659175e-05,-7.700498335077668e-06,-7.131183018828738e-06,7.4643323664922605e-06,3.2442556172173366e-06,0.06230142880356543,0.04508444882838078,0.057624064336421754,-0.01902632782832828,-0.02847708404449973,-0.024272266074944038
5763,1786181262.8955603,0.005734920501708984,5734,True,True,,0.0015926310554749826,-0.0010199374844260221,0.0011734990338469649,1.0,7.963489113033768e-09,2.74275679311611e-09,4.544688512215538e-09,3.276396578756359e-08,1.581017988118481e-08,2.376229787982859e-08,2.5169481602987956e-09,0.0,0.0003603287339311639,-0.00024450602747378976,-0.00012857859181369336,0.000454040139459323,1.265283e-07,6.054418e-08,7.812208e-08,2.103576387089809,2.2677799134169896e-05,-1.1076219866379816e-05,-7.4811957712983645e-06,-6.925252032395005e-06,6.996630368783524e-06,3.1516178045120986e-06,0.06293840284101634,0.045301741405467076,0.058174187307096774,-0.01922009159326604,-0.028616275418343065,-0.02450263033149047
5764,1786181262.8998156,0.0042552947998046875,5735,True,True,,0.004795349307507377,0.0011035948852051941,0.00010508241604245336,1.0,7.894787642394622e-09,2.7210155288428102e-09,4.508717047046518e-09,3.2757525116508626e-08,1.580163316276603e-08,2.3755862380454602e-08,2.498899891327116e-09,0.0,0.0003252456127625451,-0.00023814039250621597,-0.00012151282679891979,0.0004210236599538823,1.265283e-07,6.054418e-08,7.812208e-08,1.8565741821975534,2.0293150502782915e-05,-1.0702447872328519e-05,-7.014223286959913e-06,-6.196926129174425e-06,6.760875117563474e-06,2.9549909843031078e-06,0.06239542968006046,0.0449426438986189,0.05771373534847492,-0.019053983291361012,-0.028391448369394598,-0.02430811919266634
5765,1786181262.9055405,0.005724906921386719,5736,True,True,,-0.0005247757663634479,-0.0010336949899123695,0.00010212742505814887,1.0,7.973022005339022e-09,2.7346473546780677e-09,4.550427939318548e-09,3.276477554481156e-08,1.5807249658763113e-08,2.3763189428742584e-08,2.510172791819478e-09,0.0,0.00030197741704508806,-0.00022148381741714213,-0.0001211045205823742,0.0003935882959240273,1.265283e-07,6.054418e-08,7.812208e-08,1.625736684697139,1.9028167099322133e-05,-1.0003771051288009e-05,-7.055227728894125e-06,-5.810441617556186e-06,6.3199197161628355e-06,2.971976000565869e-06,0.06301374481582125,0.04516779892575954,0.058247654717910345,-0.01924207359284936,-0.028535744141937387,-0.02453169317230415
5766,1786181262.9098587,0.0043182373046875,5737,True,True,,-0.0015842303247458915,0.0010905140903714676,-0.0020313715509424173,1.0,7.909133581069098e-09,2.7150176886835154e-09,4.516989763412191e-09,3.2758785358983273e-08,1.5799547916737304e-08,2.375720542758419e-08,2.493865091486413e-09,0.0,0.00026980821570528996,-0.0002061553857600475,-0.000105301805559497,0.00035550666181386305,1.265283e-07,6.054418e-08,7.812208e-08,1.3435944551014558,1.6864713540015586e-05,-9.244489545990554e-06,-6.089493637693995e-06,-5.149689457417111e-06,5.840811672040577e-06,2.565150920762976e-06,0.06250881094332175,0.04484357841294077,0.05781963006271072,-0.019087592872239614,-0.028332973300684638,-0.024350854611851627
5767,1786181262.9155378,0.005679130554199219,5738,True,True,,-0.006905403635288475,0.004280467278699427,0.002227121298136823,1.0,7.981337989136438e-09,2.72809545542869e-09,4.555501143798434e-09,3.2765475257830025e-08,1.5804944546038364e-08,2.3763967279068295e-08,2.504683360664104e-09,0.0,0.0002621830409201677,-0.00020318044709575548,-0.00010988500709921112,0.00034942374821035144,1.265283e-07,6.054418e-08,7.812208e-08,1.3056876903647772,1.65378441858026e-05,-9.155045361480712e-06,-6.408251760413233e-06,-5.049696429428701e-06,5.784698523038255e-06,2.6992540509483657e-06,0.06307946910435443,0.0450595821372275,0.058312594149763065,-0.019261162721558985,-0.028471542555522505,-0.02455722887433962
5768,1786181262.9198124,0.004274606704711914,5739,True,True,,-0.0037045599388590457,0.002144154580176388,-0.0009713709559141265,1.0,7.91233948014006e-09,2.7080122969915656e-09,4.519318087354575e-09,3.275901234288593e-08,1.5797059936292235e-08,2.3757501695456176e-08,2.487990561642594e-09,0.0,0.00025747812027665333,-0.00020119198916207832,-9.732949940831046e-05,0.00034094901433977617,1.265283e-07,6.054418e-08,7.812208e-08,1.2441042372838977,1.610057120293684e-05,-8.998628921385075e-06,-5.6308929561103074e-06,-4.916084311525603e-06,5.686435962328863e-06,2.3718136370548324e-06,0.0625341483403034,0.04472787134575441,0.05784943371273975,-0.019094402861282198,-0.028264038306645325,-0.024361679146504774
5769,1786181262.9255486,0.005736112594604492,5740,True,True,,0.00269194314545248,-0.0010573268557859403,0.0022220502304488195,1.0,7.986354752249365e-09,2.7331721291040717e-09,4.537775182803804e-09,3.276587351298225e-08,1.5807285241873595e-08,2.3760710632015593e-08,2.508830868182192e-09,0.0,-0.00040427667294232146,0.0009169378742084251,-0.00010975025327893966,0.0010080971240599636,1.257345e-07,6.602669e-08,7.19663e-08,13.580898514483655,-2.5676808095084334e-05,3.795598487337223e-05,-6.918115955546786e-06,7.839372637918033e-06,-2.3987894848585896e-05,2.910506652091524e-06,0.06351760852503897,0.04139495908204323,0.06305416810862104,-0.019394030616150703,-0.02615987223555604,-0.02655220907418484
5770,1786181262.9296238,0.004075288772583008,5741,True,True,,0.0016188397728145616,-0.0020986019609373543,8.860872379672785e-05,1.0,7.894821180935608e-09,2.7182141904121263e-09,4.4715148700403945e-09,3.275731646886997e-08,1.5801421766085435e-08,2.3748933473020396e-08,2.4964023364316726e-09,0.0,-0.00037519768895168587,0.0008795357445230214,-0.00010719101641203313,0.0009622090966561252,1.257345e-07,6.602669e-08,7.19663e-08,12.432940057240273,-2.3556754684812835e-05,3.620853797669671e-05,-6.658582291594664e-06,7.192032259196124e-06,-2.2884948846807114e-05,2.8013947955553396e-06,0.06278961764238347,0.04116841524972901,0.06213345503768217,-0.01917160694430153,-0.026018400353669546,-0.026164342398140913
5771,1786181262.9355483,0.0059244632720947266,5742,True,True,,0.0037421767405553656,-0.0010104540120905474,-0.0009794546709988253,1.0,7.98869678419324e-09,2.7469534581303162e-09,4.5049416867981545e-09,3.276603459917544e-08,1.5813032765502808e-08,2.3754836289481653e-08,2.520196441803166e-09,0.0,-0.00036178833050646056,0.0008473109541934214,-0.0001007044087132785,0.000926805280045981,1.257345e-07,6.602669e-08,7.19663e-08,11.528025148351654,-2.2984653903138663e-05,3.525063556407724e-05,-6.302432000017195e-06,7.017095604029876e-06,-2.2280688586161357e-05,2.6512802478293837e-06,0.06353623535569261,0.04160368267961983,0.0625979337648332,-0.019398934500755374,-0.02629478674614185,-0.026359202163400815
5772,1786181262.9397032,0.00415492057800293,5743,True,True,,0.0005393656449513358,7.709267649561426e-05,-0.000982105951246653,1.0,7.904398662646134e-09,2.7327816703693667e-09,4.4464834577930125e-09,3.275815410032235e-08,1.5807444662527565e-08,2.3744463427007417e-08,2.5084412051989336e-09,0.0,-0.0003330824667566654,0.0008116820135412771,-8.029111763286896e-05,0.0008810325103751066,1.257345e-07,6.602669e-08,7.19663e-08,10.476168111711726,-2.093739995879984e-05,3.359417525257638e-05,-4.9599085154526665e-06,6.391986383976936e-06,-2.123459494278893e-05,2.0861568878841944e-06,0.0628657899349263,0.041389045412581295,0.06178563370697261,-0.019194096471627387,-0.026160366067145495,-0.02601731291505286
5773,1786181262.9455335,0.005830287933349609,5744,True,True,,0.0037287676585673587,9.832727143840305e-05,0.005407392891865464,1.0,7.988244691294874e-09,2.7582639279306434e-09,4.478146389951448e-09,3.276594007294187e-08,1.5817705048827166e-08,2.3750078526852365e-08,2.5295213823419763e-09,0.0,-0.00031594788912826566,0.0007793919045854266,-8.47915655285299e-05,0.0008452599713476821,1.257345e-07,6.602669e-08,7.19663e-08,9.65292910142985,-2.007286325823868e-05,3.255891012638592e-05,-5.27532968385473e-06,6.128195681381679e-06,-2.058042808368602e-05,2.2188659500811906e-06,0.06353263976006654,0.04177498416591506,0.06222560256508323,-0.01939712959548969,-0.026405035273382105,-0.026202307712146235
5774,1786181262.9498596,0.0043261051177978516,5745,True,True,,0.0026573744628859775,0.0011841706995220891,0.0022093820259153837,1.0,7.92015504166162e-09,2.747171342437685e-09,4.431322532631902e-09,3.275957124772227e-08,1.5813314625989484e-08,2.3741782254584757e-08,2.520332670815e-09,0.0,-0.0002953901024046571,0.0007456560804618901,-8.101646904037206e-05,0.0008061153584842508,1.257345e-07,6.602669e-08,7.19663e-08,8.806355641142382,-1.860727049197152e-05,3.102442551732268e-05,-4.987952847744912e-06,5.680802377989214e-06,-1.961097848771177e-05,2.0979223553726273e-06,0.06299110463455795,0.041606982627045645,0.0615749666669849,-0.019231635683661655,-0.02629966535187557,-0.025928678499454502
5775,1786181262.9555376,0.005677938461303711,5746,True,True,,0.003716958660507988,0.00013851867800980088,0.0022072841035600116,1.0,7.987744204727102e-09,2.768061899647296e-09,4.457169224426494e-09,3.276584370036745e-08,1.582169803923901e-08,2.37463809815651e-08,2.537601159446762e-09,0.0,-0.0002898896160064517,0.0007058421580532703,-9.057363940206568e-05,0.0007684092176101229,1.257345e-07,6.602669e-08,7.19663e-08,7.962125591091725,-1.84171616666568e-05,2.9591295872610417e-05,-5.608990289688e-06,5.622749454314102e-06,-1.8705236893026826e-05,2.3594059186843127e-06,0.06352865927179709,0.04192337827863825,0.061934116590864674,-0.019395255665172823,-0.026499944188698943,-0.026079955935278728
